n_labels,angle_degrees,intercept_offset
4,-8.5,-1.0
4,-8.5,-0.98
4,-8.5,-0.96
4,-8.5,-0.94
4,-8.5,-0.92
4,-8.5,-0.9
4,-8.5,-0.88
4,-8.5,-0.86
4,-8.5,-0.84
4,-8.5,-0.8200000000000001
4,-8.5,-0.8
4,-8.5,-0.78
4,-8.5,-0.76
4,-8.5,-0.74
4,-8.5,-0.72
4,-8.5,-0.7
4,-8.5,-0.6799999999999999
4,-8.5,-0.6599999999999999
4,-8.5,-0.64
4,-8.5,-0.62
4,-8.5,-0.6
4,-8.5,-0.5800000000000001
4,-8.5,-0.56
4,-8.5,-0.54
4,-8.5,-0.52
4,-8.5,-0.5
4,-8.5,-0.48
4,-8.5,-0.45999999999999996
4,-8.5,-0.43999999999999995
4,-8.5,-0.42000000000000004
4,-8.5,-0.4
4,-8.5,-0.38
4,-8.5,-0.36
4,-8.5,-0.33999999999999997
4,-8.5,-0.31999999999999995
4,-8.5,-0.29999999999999993
4,-8.5,-0.28
4,-8.5,-0.26
4,-8.5,-0.24
4,-8.5,-0.21999999999999997
4,-8.5,-0.19999999999999996
4,-8.5,-0.17999999999999994
4,-8.5,-0.16000000000000003
4,-8.5,-0.14
4,-8.5,-0.12
4,-8.5,-0.09999999999999998
4,-8.5,-0.07999999999999996
4,-8.5,-0.05999999999999994
4,-8.5,-0.040000000000000036
4,-8.5,-0.020000000000000018
4,-8.5,0.0
4,-8.5,0.020000000000000018
4,-8.5,0.040000000000000036
4,-8.5,0.06000000000000005
4,-8.5,0.08000000000000007
4,-8.5,0.10000000000000009
4,-8.5,0.1200000000000001
4,-8.0,-1.0
4,-8.0,-0.98
4,-8.0,-0.96
4,-8.0,-0.94
4,-8.0,-0.92
4,-8.0,-0.9
4,-8.0,-0.88
4,-8.0,-0.86
4,-8.0,-0.84
4,-8.0,-0.8200000000000001
4,-8.0,-0.8
4,-8.0,-0.78
4,-8.0,-0.76
4,-8.0,-0.74
4,-8.0,-0.72
4,-8.0,-0.7
4,-8.0,-0.6799999999999999
4,-8.0,-0.6599999999999999
4,-8.0,-0.64
4,-8.0,-0.62
4,-8.0,-0.6
4,-8.0,-0.5800000000000001
4,-8.0,-0.56
4,-8.0,-0.54
4,-8.0,-0.52
4,-8.0,-0.5
4,-8.0,-0.48
4,-8.0,-0.45999999999999996
4,-8.0,-0.43999999999999995
4,-8.0,-0.42000000000000004
4,-8.0,-0.4
4,-8.0,-0.38
4,-8.0,-0.36
4,-8.0,-0.33999999999999997
4,-8.0,-0.31999999999999995
4,-8.0,-0.29999999999999993
4,-8.0,-0.28
4,-8.0,-0.26
4,-8.0,-0.24
4,-8.0,-0.21999999999999997
4,-8.0,-0.19999999999999996
4,-8.0,-0.17999999999999994
4,-8.0,-0.16000000000000003
4,-8.0,-0.14
4,-8.0,-0.12
4,-8.0,-0.09999999999999998
4,-8.0,-0.07999999999999996
4,-8.0,-0.05999999999999994
4,-8.0,-0.040000000000000036
4,-8.0,-0.020000000000000018
4,-8.0,0.0
4,-8.0,0.020000000000000018
4,-8.0,0.040000000000000036
4,-8.0,0.06000000000000005
4,-8.0,0.08000000000000007
4,-8.0,0.10000000000000009
4,-8.0,0.1200000000000001
4,-8.0,0.14000000000000012
4,-7.5,-1.0
4,-7.5,-0.98
4,-7.5,-0.96
4,-7.5,-0.94
4,-7.5,-0.92
4,-7.5,-0.9
4,-7.5,-0.88
4,-7.5,-0.86
4,-7.5,-0.84
4,-7.5,-0.8200000000000001
4,-7.5,-0.8
4,-7.5,-0.78
4,-7.5,-0.76
4,-7.5,-0.74
4,-7.5,-0.72
4,-7.5,-0.7
4,-7.5,-0.6799999999999999
4,-7.5,-0.6599999999999999
4,-7.5,-0.64
4,-7.5,-0.62
4,-7.5,-0.6
4,-7.5,-0.5800000000000001
4,-7.5,-0.56
4,-7.5,-0.54
4,-7.5,-0.52
4,-7.5,-0.5
4,-7.5,-0.48
4,-7.5,-0.45999999999999996
4,-7.5,-0.43999999999999995
4,-7.5,-0.42000000000000004
4,-7.5,-0.4
4,-7.5,-0.38
4,-7.5,-0.36
4,-7.5,-0.33999999999999997
4,-7.5,-0.31999999999999995
4,-7.5,-0.29999999999999993
4,-7.5,-0.28
4,-7.5,-0.26
4,-7.5,-0.24
4,-7.5,-0.21999999999999997
4,-7.5,-0.19999999999999996
4,-7.5,-0.17999999999999994
4,-7.5,-0.16000000000000003
4,-7.5,-0.14
4,-7.5,-0.12
4,-7.5,-0.09999999999999998
4,-7.5,-0.07999999999999996
4,-7.5,-0.05999999999999994
4,-7.5,-0.040000000000000036
4,-7.5,-0.020000000000000018
4,-7.5,0.0
4,-7.5,0.020000000000000018
4,-7.5,0.040000000000000036
4,-7.5,0.06000000000000005
4,-7.5,0.08000000000000007
4,-7.5,0.10000000000000009
4,-7.5,0.1200000000000001
4,-7.5,0.14000000000000012
4,-7.5,0.15999999999999992
4,-7.0,-1.0
4,-7.0,-0.98
4,-7.0,-0.96
4,-7.0,-0.94
4,-7.0,-0.92
4,-7.0,-0.9
4,-7.0,-0.88
4,-7.0,-0.86
4,-7.0,-0.84
4,-7.0,-0.8200000000000001
4,-7.0,-0.8
4,-7.0,-0.78
4,-7.0,-0.76
4,-7.0,-0.74
4,-7.0,-0.72
4,-7.0,-0.7
4,-7.0,-0.6799999999999999
4,-7.0,-0.6599999999999999
4,-7.0,-0.64
4,-7.0,-0.62
4,-7.0,-0.6
4,-7.0,-0.5800000000000001
4,-7.0,-0.56
4,-7.0,-0.54
4,-7.0,-0.52
4,-7.0,-0.5
4,-7.0,-0.48
4,-7.0,-0.45999999999999996
4,-7.0,-0.43999999999999995
4,-7.0,-0.42000000000000004
4,-7.0,-0.4
4,-7.0,-0.38
4,-7.0,-0.36
4,-7.0,-0.33999999999999997
4,-7.0,-0.31999999999999995
4,-7.0,-0.29999999999999993
4,-7.0,-0.28
4,-7.0,-0.26
4,-7.0,-0.24
4,-7.0,-0.21999999999999997
4,-7.0,-0.19999999999999996
4,-7.0,-0.17999999999999994
4,-7.0,-0.16000000000000003
4,-7.0,-0.14
4,-7.0,-0.12
4,-7.0,-0.09999999999999998
4,-7.0,-0.07999999999999996
4,-7.0,-0.05999999999999994
4,-7.0,-0.040000000000000036
4,-7.0,-0.020000000000000018
4,-7.0,0.0
4,-7.0,0.020000000000000018
4,-7.0,0.040000000000000036
4,-7.0,0.06000000000000005
4,-7.0,0.08000000000000007
4,-7.0,0.10000000000000009
4,-7.0,0.1200000000000001
4,-7.0,0.14000000000000012
4,-7.0,0.15999999999999992
4,-7.0,0.17999999999999994
4,-7.0,0.19999999999999996
4,-6.5,-1.0
4,-6.5,-0.98
4,-6.5,-0.96
4,-6.5,-0.94
4,-6.5,-0.92
4,-6.5,-0.9
4,-6.5,-0.88
4,-6.5,-0.86
4,-6.5,-0.84
4,-6.5,-0.8200000000000001
4,-6.5,-0.8
4,-6.5,-0.78
4,-6.5,-0.76
4,-6.5,-0.74
4,-6.5,-0.72
4,-6.5,-0.7
4,-6.5,-0.6799999999999999
4,-6.5,-0.6599999999999999
4,-6.5,-0.64
4,-6.5,-0.62
4,-6.5,-0.6
4,-6.5,-0.5800000000000001
4,-6.5,-0.56
4,-6.5,-0.54
4,-6.5,-0.52
4,-6.5,-0.5
4,-6.5,-0.48
4,-6.5,-0.45999999999999996
4,-6.5,-0.43999999999999995
4,-6.5,-0.42000000000000004
4,-6.5,-0.4
4,-6.5,-0.38
4,-6.5,-0.36
4,-6.5,-0.33999999999999997
4,-6.5,-0.31999999999999995
4,-6.5,-0.29999999999999993
4,-6.5,-0.28
4,-6.5,-0.26
4,-6.5,-0.24
4,-6.5,-0.21999999999999997
4,-6.5,-0.19999999999999996
4,-6.5,-0.17999999999999994
4,-6.5,-0.16000000000000003
4,-6.5,-0.14
4,-6.5,-0.12
4,-6.5,-0.09999999999999998
4,-6.5,-0.07999999999999996
4,-6.5,-0.05999999999999994
4,-6.5,-0.040000000000000036
4,-6.5,-0.020000000000000018
4,-6.5,0.0
4,-6.5,0.020000000000000018
4,-6.5,0.040000000000000036
4,-6.5,0.06000000000000005
4,-6.5,0.08000000000000007
4,-6.5,0.10000000000000009
4,-6.5,0.1200000000000001
4,-6.5,0.14000000000000012
4,-6.5,0.15999999999999992
4,-6.5,0.17999999999999994
4,-6.5,0.19999999999999996
4,-6.5,0.21999999999999997
4,-6.0,-1.0
4,-6.0,-0.98
4,-6.0,-0.96
4,-6.0,-0.94
4,-6.0,-0.92
4,-6.0,-0.9
4,-6.0,-0.88
4,-6.0,-0.86
4,-6.0,-0.84
4,-6.0,-0.8200000000000001
4,-6.0,-0.8
4,-6.0,-0.78
4,-6.0,-0.76
4,-6.0,-0.74
4,-6.0,-0.72
4,-6.0,-0.7
4,-6.0,-0.6799999999999999
4,-6.0,-0.6599999999999999
4,-6.0,-0.64
4,-6.0,-0.62
4,-6.0,-0.6
4,-6.0,-0.5800000000000001
4,-6.0,-0.56
4,-6.0,-0.54
4,-6.0,-0.52
4,-6.0,-0.5
4,-6.0,-0.48
4,-6.0,-0.45999999999999996
4,-6.0,-0.43999999999999995
4,-6.0,-0.42000000000000004
4,-6.0,-0.4
4,-6.0,-0.38
4,-6.0,-0.36
4,-6.0,-0.33999999999999997
4,-6.0,-0.31999999999999995
4,-6.0,-0.29999999999999993
4,-6.0,-0.28
4,-6.0,-0.26
4,-6.0,-0.24
4,-6.0,-0.21999999999999997
4,-6.0,-0.19999999999999996
4,-6.0,-0.17999999999999994
4,-6.0,-0.16000000000000003
4,-6.0,-0.14
4,-6.0,-0.12
4,-6.0,-0.09999999999999998
4,-6.0,-0.07999999999999996
4,-6.0,-0.05999999999999994
4,-6.0,-0.040000000000000036
4,-6.0,-0.020000000000000018
4,-6.0,0.0
4,-6.0,0.020000000000000018
4,-6.0,0.040000000000000036
4,-6.0,0.06000000000000005
4,-6.0,0.08000000000000007
4,-6.0,0.10000000000000009
4,-6.0,0.1200000000000001
4,-6.0,0.14000000000000012
4,-6.0,0.15999999999999992
4,-6.0,0.17999999999999994
4,-6.0,0.19999999999999996
4,-6.0,0.21999999999999997
4,-6.0,0.24
4,-6.0,0.26
4,-5.5,-1.0
4,-5.5,-0.98
4,-5.5,-0.96
4,-5.5,-0.94
4,-5.5,-0.92
4,-5.5,-0.9
4,-5.5,-0.88
4,-5.5,-0.86
4,-5.5,-0.84
4,-5.5,-0.8200000000000001
4,-5.5,-0.8
4,-5.5,-0.78
4,-5.5,-0.76
4,-5.5,-0.74
4,-5.5,-0.72
4,-5.5,-0.7
4,-5.5,-0.6799999999999999
4,-5.5,-0.6599999999999999
4,-5.5,-0.64
4,-5.5,-0.62
4,-5.5,-0.6
4,-5.5,-0.5800000000000001
4,-5.5,-0.56
4,-5.5,-0.54
4,-5.5,-0.52
4,-5.5,-0.5
4,-5.5,-0.48
4,-5.5,-0.45999999999999996
4,-5.5,-0.43999999999999995
4,-5.5,-0.42000000000000004
4,-5.5,-0.4
4,-5.5,-0.38
4,-5.5,-0.36
4,-5.5,-0.33999999999999997
4,-5.5,-0.31999999999999995
4,-5.5,-0.29999999999999993
4,-5.5,-0.28
4,-5.5,-0.26
4,-5.5,-0.24
4,-5.5,-0.21999999999999997
4,-5.5,-0.19999999999999996
4,-5.5,-0.17999999999999994
4,-5.5,-0.16000000000000003
4,-5.5,-0.14
4,-5.5,-0.12
4,-5.5,-0.09999999999999998
4,-5.5,-0.07999999999999996
4,-5.5,-0.05999999999999994
4,-5.5,-0.040000000000000036
4,-5.5,-0.020000000000000018
4,-5.5,0.0
4,-5.5,0.020000000000000018
4,-5.5,0.040000000000000036
4,-5.5,0.06000000000000005
4,-5.5,0.08000000000000007
4,-5.5,0.10000000000000009
4,-5.5,0.1200000000000001
4,-5.5,0.14000000000000012
4,-5.5,0.15999999999999992
4,-5.5,0.17999999999999994
4,-5.5,0.19999999999999996
4,-5.5,0.21999999999999997
4,-5.5,0.24
4,-5.5,0.26
4,-5.5,0.28
4,-5.0,-1.0
4,-5.0,-0.98
4,-5.0,-0.96
4,-5.0,-0.94
4,-5.0,-0.92
4,-5.0,-0.9
4,-5.0,-0.88
4,-5.0,-0.86
4,-5.0,-0.84
4,-5.0,-0.8200000000000001
4,-5.0,-0.8
4,-5.0,-0.78
4,-5.0,-0.76
4,-5.0,-0.74
4,-5.0,-0.72
4,-5.0,-0.7
4,-5.0,-0.6799999999999999
4,-5.0,-0.6599999999999999
4,-5.0,-0.64
4,-5.0,-0.62
4,-5.0,-0.6
4,-5.0,-0.5800000000000001
4,-5.0,-0.56
4,-5.0,-0.54
4,-5.0,-0.52
4,-5.0,-0.5
4,-5.0,-0.48
4,-5.0,-0.45999999999999996
4,-5.0,-0.43999999999999995
4,-5.0,-0.42000000000000004
4,-5.0,-0.4
4,-5.0,-0.38
4,-5.0,-0.36
4,-5.0,-0.33999999999999997
4,-5.0,-0.31999999999999995
4,-5.0,-0.29999999999999993
4,-5.0,-0.28
4,-5.0,-0.26
4,-5.0,-0.24
4,-5.0,-0.21999999999999997
4,-5.0,-0.19999999999999996
4,-5.0,-0.17999999999999994
4,-5.0,-0.16000000000000003
4,-5.0,-0.14
4,-5.0,-0.12
4,-5.0,-0.09999999999999998
4,-5.0,-0.07999999999999996
4,-5.0,-0.05999999999999994
4,-5.0,-0.040000000000000036
4,-5.0,-0.020000000000000018
4,-5.0,0.0
4,-5.0,0.020000000000000018
4,-5.0,0.040000000000000036
4,-5.0,0.06000000000000005
4,-5.0,0.08000000000000007
4,-5.0,0.10000000000000009
4,-5.0,0.1200000000000001
4,-5.0,0.14000000000000012
4,-5.0,0.15999999999999992
4,-5.0,0.17999999999999994
4,-5.0,0.19999999999999996
4,-5.0,0.21999999999999997
4,-5.0,0.24
4,-5.0,0.26
4,-5.0,0.28
4,-5.0,0.30000000000000004
4,-4.5,-1.0
4,-4.5,-0.98
4,-4.5,-0.96
4,-4.5,-0.94
4,-4.5,-0.92
4,-4.5,-0.9
4,-4.5,-0.88
4,-4.5,-0.86
4,-4.5,-0.84
4,-4.5,-0.8200000000000001
4,-4.5,-0.8
4,-4.5,-0.78
4,-4.5,-0.76
4,-4.5,-0.74
4,-4.5,-0.72
4,-4.5,-0.7
4,-4.5,-0.6799999999999999
4,-4.5,-0.6599999999999999
4,-4.5,-0.64
4,-4.5,-0.62
4,-4.5,-0.6
4,-4.5,-0.5800000000000001
4,-4.5,-0.56
4,-4.5,-0.54
4,-4.5,-0.52
4,-4.5,-0.5
4,-4.5,-0.48
4,-4.5,-0.45999999999999996
4,-4.5,-0.43999999999999995
4,-4.5,-0.42000000000000004
4,-4.5,-0.4
4,-4.5,-0.38
4,-4.5,-0.36
4,-4.5,-0.33999999999999997
4,-4.5,-0.31999999999999995
4,-4.5,-0.29999999999999993
4,-4.5,-0.28
4,-4.5,-0.26
4,-4.5,-0.24
4,-4.5,-0.21999999999999997
4,-4.5,-0.19999999999999996
4,-4.5,-0.17999999999999994
4,-4.5,-0.16000000000000003
4,-4.5,-0.14
4,-4.5,-0.12
4,-4.5,-0.09999999999999998
4,-4.5,-0.07999999999999996
4,-4.5,-0.05999999999999994
4,-4.5,-0.040000000000000036
4,-4.5,-0.020000000000000018
4,-4.5,0.0
4,-4.5,0.020000000000000018
4,-4.5,0.040000000000000036
4,-4.5,0.06000000000000005
4,-4.5,0.08000000000000007
4,-4.5,0.10000000000000009
4,-4.5,0.1200000000000001
4,-4.5,0.14000000000000012
4,-4.5,0.15999999999999992
4,-4.5,0.17999999999999994
4,-4.5,0.19999999999999996
4,-4.5,0.21999999999999997
4,-4.5,0.24
4,-4.5,0.26
4,-4.5,0.28
4,-4.5,0.30000000000000004
4,-4.5,0.32000000000000006
4,-4.5,0.3400000000000001
4,-4.0,-1.0
4,-4.0,-0.98
4,-4.0,-0.96
4,-4.0,-0.94
4,-4.0,-0.92
4,-4.0,-0.9
4,-4.0,-0.88
4,-4.0,-0.86
4,-4.0,-0.84
4,-4.0,-0.8200000000000001
4,-4.0,-0.8
4,-4.0,-0.78
4,-4.0,-0.76
4,-4.0,-0.74
4,-4.0,-0.72
4,-4.0,-0.7
4,-4.0,-0.6799999999999999
4,-4.0,-0.6599999999999999
4,-4.0,-0.64
4,-4.0,-0.62
4,-4.0,-0.6
4,-4.0,-0.5800000000000001
4,-4.0,-0.56
4,-4.0,-0.54
4,-4.0,-0.52
4,-4.0,-0.5
4,-4.0,-0.48
4,-4.0,-0.45999999999999996
4,-4.0,-0.43999999999999995
4,-4.0,-0.42000000000000004
4,-4.0,-0.4
4,-4.0,-0.38
4,-4.0,-0.36
4,-4.0,-0.33999999999999997
4,-4.0,-0.31999999999999995
4,-4.0,-0.29999999999999993
4,-4.0,-0.28
4,-4.0,-0.26
4,-4.0,-0.24
4,-4.0,-0.21999999999999997
4,-4.0,-0.19999999999999996
4,-4.0,-0.17999999999999994
4,-4.0,-0.16000000000000003
4,-4.0,-0.14
4,-4.0,-0.12
4,-4.0,-0.09999999999999998
4,-4.0,-0.07999999999999996
4,-4.0,-0.05999999999999994
4,-4.0,-0.040000000000000036
4,-4.0,-0.020000000000000018
4,-4.0,0.0
4,-4.0,0.020000000000000018
4,-4.0,0.040000000000000036
4,-4.0,0.06000000000000005
4,-4.0,0.08000000000000007
4,-4.0,0.10000000000000009
4,-4.0,0.1200000000000001
4,-4.0,0.14000000000000012
4,-4.0,0.15999999999999992
4,-4.0,0.17999999999999994
4,-4.0,0.19999999999999996
4,-4.0,0.21999999999999997
4,-4.0,0.24
4,-4.0,0.26
4,-4.0,0.28
4,-4.0,0.30000000000000004
4,-4.0,0.32000000000000006
4,-4.0,0.3400000000000001
4,-4.0,0.3600000000000001
4,-3.5,-1.0
4,-3.5,-0.98
4,-3.5,-0.96
4,-3.5,-0.94
4,-3.5,-0.92
4,-3.5,-0.9
4,-3.5,-0.88
4,-3.5,-0.86
4,-3.5,-0.84
4,-3.5,-0.8200000000000001
4,-3.5,-0.8
4,-3.5,-0.78
4,-3.5,-0.76
4,-3.5,-0.74
4,-3.5,-0.72
4,-3.5,-0.7
4,-3.5,-0.6799999999999999
4,-3.5,-0.6599999999999999
4,-3.5,-0.64
4,-3.5,-0.62
4,-3.5,-0.6
4,-3.5,-0.5800000000000001
4,-3.5,-0.56
4,-3.5,-0.54
4,-3.5,-0.52
4,-3.5,-0.5
4,-3.5,-0.48
4,-3.5,-0.45999999999999996
4,-3.5,-0.43999999999999995
4,-3.5,-0.42000000000000004
4,-3.5,-0.4
4,-3.5,-0.38
4,-3.5,-0.36
4,-3.5,-0.33999999999999997
4,-3.5,-0.31999999999999995
4,-3.5,-0.29999999999999993
4,-3.5,-0.28
4,-3.5,-0.26
4,-3.5,-0.24
4,-3.5,-0.21999999999999997
4,-3.5,-0.19999999999999996
4,-3.5,-0.17999999999999994
4,-3.5,-0.16000000000000003
4,-3.5,-0.14
4,-3.5,-0.12
4,-3.5,-0.09999999999999998
4,-3.5,-0.07999999999999996
4,-3.5,-0.05999999999999994
4,-3.5,-0.040000000000000036
4,-3.5,-0.020000000000000018
4,-3.5,0.0
4,-3.5,0.020000000000000018
4,-3.5,0.040000000000000036
4,-3.5,0.06000000000000005
4,-3.5,0.08000000000000007
4,-3.5,0.10000000000000009
4,-3.5,0.1200000000000001
4,-3.5,0.14000000000000012
4,-3.5,0.15999999999999992
4,-3.5,0.17999999999999994
4,-3.5,0.19999999999999996
4,-3.5,0.21999999999999997
4,-3.5,0.24
4,-3.5,0.26
4,-3.5,0.28
4,-3.5,0.30000000000000004
4,-3.5,0.32000000000000006
4,-3.5,0.3400000000000001
4,-3.5,0.3600000000000001
4,-3.5,0.3800000000000001
4,-3.0,-1.0
4,-3.0,-0.98
4,-3.0,-0.96
4,-3.0,-0.94
4,-3.0,-0.92
4,-3.0,-0.9
4,-3.0,-0.88
4,-3.0,-0.86
4,-3.0,-0.84
4,-3.0,-0.8200000000000001
4,-3.0,-0.8
4,-3.0,-0.78
4,-3.0,-0.76
4,-3.0,-0.74
4,-3.0,-0.72
4,-3.0,-0.7
4,-3.0,-0.6799999999999999
4,-3.0,-0.6599999999999999
4,-3.0,-0.64
4,-3.0,-0.62
4,-3.0,-0.6
4,-3.0,-0.5800000000000001
4,-3.0,-0.56
4,-3.0,-0.54
4,-3.0,-0.52
4,-3.0,-0.5
4,-3.0,-0.48
4,-3.0,-0.45999999999999996
4,-3.0,-0.43999999999999995
4,-3.0,-0.42000000000000004
4,-3.0,-0.4
4,-3.0,-0.38
4,-3.0,-0.36
4,-3.0,-0.33999999999999997
4,-3.0,-0.31999999999999995
4,-3.0,-0.29999999999999993
4,-3.0,-0.28
4,-3.0,-0.26
4,-3.0,-0.24
4,-3.0,-0.21999999999999997
4,-3.0,-0.19999999999999996
4,-3.0,-0.17999999999999994
4,-3.0,-0.16000000000000003
4,-3.0,-0.14
4,-3.0,-0.12
4,-3.0,-0.09999999999999998
4,-3.0,-0.07999999999999996
4,-3.0,-0.05999999999999994
4,-3.0,-0.040000000000000036
4,-3.0,-0.020000000000000018
4,-3.0,0.0
4,-3.0,0.020000000000000018
4,-3.0,0.040000000000000036
4,-3.0,0.06000000000000005
4,-3.0,0.08000000000000007
4,-3.0,0.10000000000000009
4,-3.0,0.1200000000000001
4,-3.0,0.14000000000000012
4,-3.0,0.15999999999999992
4,-3.0,0.17999999999999994
4,-3.0,0.19999999999999996
4,-3.0,0.21999999999999997
4,-3.0,0.24
4,-3.0,0.26
4,-3.0,0.28
4,-3.0,0.30000000000000004
4,-3.0,0.32000000000000006
4,-3.0,0.3400000000000001
4,-3.0,0.3600000000000001
4,-3.0,0.3800000000000001
4,-3.0,0.40000000000000013
4,-3.0,0.41999999999999993
4,-2.5,-1.0
4,-2.5,-0.98
4,-2.5,-0.96
4,-2.5,-0.94
4,-2.5,-0.92
4,-2.5,-0.9
4,-2.5,-0.88
4,-2.5,-0.86
4,-2.5,-0.84
4,-2.5,-0.8200000000000001
4,-2.5,-0.8
4,-2.5,-0.78
4,-2.5,-0.76
4,-2.5,-0.74
4,-2.5,-0.72
4,-2.5,-0.7
4,-2.5,-0.6799999999999999
4,-2.5,-0.6599999999999999
4,-2.5,-0.64
4,-2.5,-0.62
4,-2.5,-0.6
4,-2.5,-0.5800000000000001
4,-2.5,-0.56
4,-2.5,-0.54
4,-2.5,-0.52
4,-2.5,-0.5
4,-2.5,-0.48
4,-2.5,-0.45999999999999996
4,-2.5,-0.43999999999999995
4,-2.5,-0.42000000000000004
4,-2.5,-0.4
4,-2.5,-0.38
4,-2.5,-0.36
4,-2.5,-0.33999999999999997
4,-2.5,-0.31999999999999995
4,-2.5,-0.29999999999999993
4,-2.5,-0.28
4,-2.5,-0.26
4,-2.5,-0.24
4,-2.5,-0.21999999999999997
4,-2.5,-0.19999999999999996
4,-2.5,-0.17999999999999994
4,-2.5,-0.16000000000000003
4,-2.5,-0.14
4,-2.5,-0.12
4,-2.5,-0.09999999999999998
4,-2.5,-0.07999999999999996
4,-2.5,-0.05999999999999994
4,-2.5,-0.040000000000000036
4,-2.5,-0.020000000000000018
4,-2.5,0.0
4,-2.5,0.020000000000000018
4,-2.5,0.040000000000000036
4,-2.5,0.06000000000000005
4,-2.5,0.08000000000000007
4,-2.5,0.10000000000000009
4,-2.5,0.1200000000000001
4,-2.5,0.14000000000000012
4,-2.5,0.15999999999999992
4,-2.5,0.17999999999999994
4,-2.5,0.19999999999999996
4,-2.5,0.21999999999999997
4,-2.5,0.24
4,-2.5,0.26
4,-2.5,0.28
4,-2.5,0.30000000000000004
4,-2.5,0.32000000000000006
4,-2.5,0.3400000000000001
4,-2.5,0.3600000000000001
4,-2.5,0.3800000000000001
4,-2.5,0.40000000000000013
4,-2.5,0.41999999999999993
4,-2.5,0.43999999999999995
4,-2.0,-1.0
4,-2.0,-0.98
4,-2.0,-0.96
4,-2.0,-0.94
4,-2.0,-0.92
4,-2.0,-0.9
4,-2.0,-0.88
4,-2.0,-0.86
4,-2.0,-0.84
4,-2.0,-0.8200000000000001
4,-2.0,-0.8
4,-2.0,-0.78
4,-2.0,-0.76
4,-2.0,-0.74
4,-2.0,-0.72
4,-2.0,-0.7
4,-2.0,-0.6799999999999999
4,-2.0,-0.6599999999999999
4,-2.0,-0.64
4,-2.0,-0.62
4,-2.0,-0.6
4,-2.0,-0.5800000000000001
4,-2.0,-0.56
4,-2.0,-0.54
4,-2.0,-0.52
4,-2.0,-0.5
4,-2.0,-0.48
4,-2.0,-0.45999999999999996
4,-2.0,-0.43999999999999995
4,-2.0,-0.42000000000000004
4,-2.0,-0.4
4,-2.0,-0.38
4,-2.0,-0.36
4,-2.0,-0.33999999999999997
4,-2.0,-0.31999999999999995
4,-2.0,-0.29999999999999993
4,-2.0,-0.28
4,-2.0,-0.26
4,-2.0,-0.24
4,-2.0,-0.21999999999999997
4,-2.0,-0.19999999999999996
4,-2.0,-0.17999999999999994
4,-2.0,-0.16000000000000003
4,-2.0,-0.14
4,-2.0,-0.12
4,-2.0,-0.09999999999999998
4,-2.0,-0.07999999999999996
4,-2.0,-0.05999999999999994
4,-2.0,-0.040000000000000036
4,-2.0,-0.020000000000000018
4,-2.0,0.0
4,-2.0,0.020000000000000018
4,-2.0,0.040000000000000036
4,-2.0,0.06000000000000005
4,-2.0,0.08000000000000007
4,-2.0,0.10000000000000009
4,-2.0,0.1200000000000001
4,-2.0,0.14000000000000012
4,-2.0,0.15999999999999992
4,-2.0,0.17999999999999994
4,-2.0,0.19999999999999996
4,-2.0,0.21999999999999997
4,-2.0,0.24
4,-2.0,0.26
4,-2.0,0.28
4,-2.0,0.30000000000000004
4,-2.0,0.32000000000000006
4,-2.0,0.3400000000000001
4,-2.0,0.3600000000000001
4,-2.0,0.3800000000000001
4,-2.0,0.40000000000000013
4,-2.0,0.41999999999999993
4,-2.0,0.43999999999999995
4,-2.0,0.45999999999999996
4,-1.5,-1.0
4,-1.5,-0.98
4,-1.5,-0.96
4,-1.5,-0.94
4,-1.5,-0.92
4,-1.5,-0.9
4,-1.5,-0.88
4,-1.5,-0.86
4,-1.5,-0.84
4,-1.5,-0.8200000000000001
4,-1.5,-0.8
4,-1.5,-0.78
4,-1.5,-0.76
4,-1.5,-0.74
4,-1.5,-0.72
4,-1.5,-0.7
4,-1.5,-0.6799999999999999
4,-1.5,-0.6599999999999999
4,-1.5,-0.64
4,-1.5,-0.62
4,-1.5,-0.6
4,-1.5,-0.5800000000000001
4,-1.5,-0.56
4,-1.5,-0.54
4,-1.5,-0.52
4,-1.5,-0.5
4,-1.5,-0.48
4,-1.5,-0.45999999999999996
4,-1.5,-0.43999999999999995
4,-1.5,-0.42000000000000004
4,-1.5,-0.4
4,-1.5,-0.38
4,-1.5,-0.36
4,-1.5,-0.33999999999999997
4,-1.5,-0.31999999999999995
4,-1.5,-0.29999999999999993
4,-1.5,-0.28
4,-1.5,-0.26
4,-1.5,-0.24
4,-1.5,-0.21999999999999997
4,-1.5,-0.19999999999999996
4,-1.5,-0.17999999999999994
4,-1.5,-0.16000000000000003
4,-1.5,-0.14
4,-1.5,-0.12
4,-1.5,-0.09999999999999998
4,-1.5,-0.07999999999999996
4,-1.5,-0.05999999999999994
4,-1.5,-0.040000000000000036
4,-1.5,-0.020000000000000018
4,-1.5,0.0
4,-1.5,0.020000000000000018
4,-1.5,0.040000000000000036
4,-1.5,0.06000000000000005
4,-1.5,0.08000000000000007
4,-1.5,0.10000000000000009
4,-1.5,0.1200000000000001
4,-1.5,0.14000000000000012
4,-1.5,0.15999999999999992
4,-1.5,0.17999999999999994
4,-1.5,0.19999999999999996
4,-1.5,0.21999999999999997
4,-1.5,0.24
4,-1.5,0.26
4,-1.5,0.28
4,-1.5,0.30000000000000004
4,-1.5,0.32000000000000006
4,-1.5,0.3400000000000001
